TRA_ID,ATA_TEXTO
2687,oiga señor. a mi me dijeron que van lo de emov van a estar aquí dando la vuelta ya vuelta están aquí jóvenes ahí parados ya vuelta. ya no quiero que esten ahí por que me faltan al respeto mucho esperemos que vegan a darse una vuelta los de emov. que están haciendo pero. pero ya no quiero por que ellos son muy mandados son bien atrevidos no no ya no estos no son atrevidos. no no de mañana si me insultaron bien ósea que de mañana me insultan a mi y mas luego ya vienen a estar parados que es pues todavía frente a mi casa que es pues eso no pues. que aprendan a respetar. son son piratas. si. y quiero que venga emov a que les mande de aquí. maracay bajo en ricaurte reina cruz. donde los caucheros. asi narancay bajo. si si. mariana ayala
2688,caballero hágame un favor necesito no es una emergencia sino es una consulta medica hágame el favor necesito saber que puedo ponerle a una persona que le acaba de picar una abeja. john avila. en la en la ciudadela educadores calle piedad moscoso y cámara de león. tamara león. ya le paso 4091679. si. lo que pasa es que no es ninguna emergencia mi don es una consulta medica. ya. gracias
2689,eh buenas tardes. le estoy llamando de la ciudad de cuenca que en la avenida de las americas a la altura del parque miraflores esta una toma de agua abierta no se si esta rota o algo pero esta yéndose una cantidad increíble de agua potable. eh en las canchas ósea subiendo por la avenida de las americas donde empieza el parque calderon. ya están yendo para allá. gracias
2690,buena hágame un favor buenas noches no se a que numero podrá dirigirme yo para hacer una denuncia sobre una una una bulla que están haciendo aca en la huayna capac. si lo que pasa es que hace unos 15 dias se pusieron un tipo de burdel al frente en la huayna capac entre lamar y gran colombia y como esa cuadra esta ahorita cerrada por el tranvía si usted viniera ahorita es una bulla tremenda de los muchachos que están ahí cantando afuera. están mira cuantos con cuantos muchachos están afuera están como unos 5 muchachos afuera pero la bulla esta a alto volumen ya son 15 dias que tenemos todos los fines de semana esta esta bulla. no. el bar como se llama se llama bar la bar el sabor costeño algo asi. si están afuera. pero eso no lo no dicen ahí no cierto. si yo me llamo luz maría caldas vivo justo al frente. la dirección es 5-68 la huayna capac entre lamar y gran colombia. yo me encuentro justo en la huayna capac. el bar. en la huayna capac. luz maría caldas. gracias
2691,a muy buenas noches amigo disculpe lo que pasa es que quiero llamar a hacer una denuncia. alo si me escucha si quiero llamar a hacer una denuncia soy del cantón camilo ponce enriquez. lo que pasa es que hay hay un billar con una cancha de volley aquí a a media cuadra y es un escandalo que hacen ahí y la policía pasa y no les dicen nada y no no se como a lado viven una mojas es un convento de monjas y estarán borrachos pero es cuestión de todos los días ya son 11 de la noche pues señor esto es un escandalo publico. no tiene nombre es un billar nuevo que que ósea no es tan nuevo no no nombre creo que no lo conozco. en el barrio 3 de noviembre aquí la policía ya sabe barrio 3 de noviembre el billar que quedan en las canchas de vóley. eh como le puedo decir a lado de. perdón. no no la calle vera las calles de ponce enriquez aquí donde queda el billar es la 28 de marzo y 3 de noviembre. claro en entre 3 de noviembre y avenida rio 7 ahí mas ahí el medio. en la 28 de marzo. mi nombre ovidio rendon. ok
2692,alo buenos dias. vera aqui estoy en ochoa leon y hay un hombrecito que estaba aca detras de la quebrada. la calle esta pidiendo auxilio y no se por que que es lo que desea y transito esta aca en ochoa leon. si tiene un poqutio de sangre en la mano y parece que esta borracho que tambien sera. quien le ha pegado usted disculpe sabe le ha comunicado la persona. y en donde le encontraron a la persona disculpe. ya listo senora como viste esta personas que esta ahi. ya me puede ayudar si el le vio las personas que le sacaron. me puede aydudar con e perdon como vestian las personas que le asaltaron o hacia donde se fueron. que dice cuantas personas cuantas perosnas han sido que dice como tres dice. mande. no parece que esta medio borracho. tiene un poco de sangre en la mano en la compaun poquito pero no mucho. aqui en ochoa leon via chiquintad y entre por el puente nuevo de hormigon aqui en plena esquina yo voy a esta afuera. en la parte de ochoa leon que viene de ricaurte. no no la que vienen de ricaurte via checa. no no aca en ochoa leon aca en las frente a las canchas yo le espero aca afuera. a lado de la casa comunal. si is aladiito esta. ochoa leon las canchas de ochoa leon la cas comunal. no tiene nombres aqui. mas arriba de ricaurte. no no conoce ochoa leon venga via chiquintad y pase por el puente nuevo. ee por la via san miguel entrando por ricaurte. no aqui no hay upc. no no solo la casa comunal de ocho leon. hilda morocho. ya gracias
2693,si buenas noches tenga la bondad como puedo hacer a que numero puedo llamar que aca de la jacaranda estan osea gente tomando en el parque lineal y se han subido el carro hasta el llano. no sabria decirle. estan hasta con una fogata en el llano ahi con unas botellas de trago y con el carro que le han metido al llano al parque. si como unas 7 personas. en la calle ayahuayco y entre hornillas y calle vieja entonces estas personas vienen a tomar de esta manera. si no tengo yo registrado el numero para llamar aca. perdon. pero no divulgan afuera. cruz mendez yo estoy casi al frente un poquito diagonal casi. estan tomando estan con el carro que han metido al parque imaginese al parque lineal que hay estan con una fogata no se de donde vinieron esa gente estan varones y mujeres. y ya aqui al lado de mi casa tambien estan un carro que estan con botellas o sea no es correcto no. ya gracias muy amable buenas noches
2694,muy buenas caballero hagame un favor estoy llamando de la calle vieja y hornillas sector ciudadela jacaranda cerca del rio unos muchachos me imagino son estan con el carro se subieron cerca del parque lineal y estan a un metro del barranco. si se une la calle vieja con las hornilla bueno le digo vera es donde termina la calle vieja es clarito ver. si paredones. si si un vehiculo blanco pero me imagino que deben estar borrachos para haber hecho eso. bueno yo es la primera llamada que yo hago. andres ahuagueña. ahuagueña oiga si bueno el carro parece que ya se va a ir al barranco es un carro blanco jeep parece un mitsubishi outlander parece no podria asegurarle porque yo le veo desde un costado. ya listo
2695,buenas noche o buenos dias perdon mi nombre es  lorena merchan yo vivo en el sector huizhil baños. y al frente de mi casa hay una cancha señor uno llega trabajando y espera una hora dos horas tres horas estamos en la madrugada y siguen con altos paralantes entonces eso es prohibido eh molestas a la a la comunidad. una cancha ahi estan con altos parlantes con carros y todo creame que ya. son bastantes son bastantes realmente y estan easque estan ahi en una cancha aqui al frente. eh bueno me imagino que estan tomando alla dentro nos les veo porque no se ve de aqui pero estan con alto parlante señor y ya son las 12 y 30 de la noche y uno ya quiere descansar. muchas gracias buenos dias
2696,buenas noches hagame un favor inmenso no se con quien puedo comunicarme lo que pasa es que aqui a lado de la vivienda donde estoy yo esta un transformador esta queriendo a hacer cortocircuito no se quein me puede ayudar o a quien puedo llamar. lo que pasa es quizas a esta hora ya no estan atendiendo. e  y talvez me podria ayudar con el numero lo que pasa es que esta sonando durisimo y esta a lado. es la calle tres de noviembre y camilo ponce. si. elsa guaman. muchisimas gracias
2697,como le va buenas noches hagame un favor le pedi que me ayude con una unidad lo que pasa es que estoy con dos señores que estan borrachos en una silverada a la altura de la gonzales suarez y david guitierrez. david guitierrez. en donde siempre ponen el. lo que pasa es que estan estacionados en media calle señor con una silverada una silverada hibrida doble cabina. si. geovanny rodriguez. gracias
2698,buenos dias hagame un favor no se si me puede ayudar con alguien que me ayude parando un escandalo que estan afuera unos chicos con un parlante de musica. avenida londres y amsterdam. es por jardines del rio esto. cristina campoverde. unas 10 personas afuera. listo gracias hasta luego
2699,si. para llamar a los policías. para hacerle coger preso a un a el papa de mi hijo que no paga las pensiones. si. si. coge la moneda aquí en el mercado de los viernes. de los viernes aca en totoracocha. no se eh calle quilotoa dice. si aquí en el mercado donde hacen los viernes calle quilotoa dice. si. esta con una camiseta roja. blanca tenesaca. ya. ya
2700,buenas noches caballero eh necesito un patrullero a la cooperativa expres sucre aquí en la troncal. lo que pasa es que el carro que viene de cuenca para santo domingo que sale 7 y 10 de de la matriz de allá de cuenca no llega hasta ahorita aca a la troncal y necesito que me haga el favor y me de averiguando donde estará por que no me contesta ninguno de los 2 señores que del carro no me contestan el teléfono y no se pues incluso el dueño del carro me pidió de favor que le llame a la policía para ver que se puede hacer por que ya es hora que ese aquí el carro. no no esta ósea no no me contesta ninguno ni el chofer ni el oficial me contestan los teléfonos ya es hora para que este aquí el carro. ya va a ser la 1 de la mañana si y no llega el carro tienes que estar aquí 11 en punto de la noche y no llega me podría ayuda usted o como se podría hacer. si si todo todo ya estoy localizando desde las mismas 12 de la noche y no no nadie me da señales de vida. el carro sale de cuenca 7 y 10 de la noche el carro máximo esta aquí 11 en punto de la noche y por mas neblina que este saber estar 11 y media pero ya van a ser la 1 de la mañana caballero. si yo tengo los números yo tengo los números del oficial y del chofer incluso hasta el del señor del dueño del carro y ni siquiera al señor dueño del carro le contestan el teléfono y quisiera que usted me ayude. pero se supone que ustedes llevan un registro desde azogues cañar cuenca azogues y cañar y javin o me equivoco. por eso le digo hágame el favor me puede usted mandar un patrullero para yo poder hablar y que con ellos de las radios se comuniquen ellos. avenida 25 de agosto y jaime roldos en la via principal por favor. rashel arevalo. gracias
